plant_scientific_name,plant_common_name,plant_type,evidence_source,source_url_or_citation,audubon_attributes_original,audubon_attributes_normalized,bird_common_name,bird_group_original,bird_scientific_name,rank,interaction_class,interaction_type,direct_species_interaction,direct_food_interaction,score_use,evidence_level,evidence_notes
Lindera benzoin,Northern Spicebush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/northern-spicebush?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Lindera benzoin,Northern Spicebush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/northern-spicebush?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Lindera benzoin,Northern Spicebush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/northern-spicebush?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Lindera benzoin,Northern Spicebush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/northern-spicebush?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Clematis drummondii,Old Man's Beard,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/old-mans-beard?zipcode=78666,,,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Clematis drummondii,Old Man's Beard,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/old-mans-beard?zipcode=78666,,,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Clematis drummondii,Old Man's Beard,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/old-mans-beard?zipcode=78666,,,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Clematis drummondii,Old Man's Beard,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/old-mans-beard?zipcode=78666,,,Vireos,Vireos,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Clematis drummondii,Old Man's Beard,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/old-mans-beard?zipcode=78666,,,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Clematis drummondii,Old Man's Beard,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/old-mans-beard?zipcode=78666,,,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Hummingbirds,Hummingbirds,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Thrushes,Thrushes,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Vireos,Vireos,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Monarda fistulosa,Oswego-Tea,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/oswego-tea?zipcode=78666,Butterflies; Caterpillars; Nectar,butterflies; caterpillars; nectar,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Finches,Finches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Thrushes,Thrushes,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Vireos,Vireos,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Carya illinoinensis,Pecan,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/pecan?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Finches,Finches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Thrushes,Thrushes,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Vireos,Vireos,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus fusiformis,Plateau Oak,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/plateau-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Aristida purpurea,Purple Three Awn,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/purple-three-awn?zipcode=78666,Seeds,seeds,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Aristida purpurea,Purple Three Awn,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/purple-three-awn?zipcode=78666,Seeds,seeds,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Aristida purpurea,Purple Three Awn,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/purple-three-awn?zipcode=78666,Seeds,seeds,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Aristida purpurea,Purple Three Awn,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/purple-three-awn?zipcode=78666,Seeds,seeds,Finches,Finches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Aristida purpurea,Purple Three Awn,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/purple-three-awn?zipcode=78666,Seeds,seeds,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
